Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
12:00:00 AM,16,Monday,14,2,0,33,49,normal
12:15:00 AM,16,Monday,12,1,0,38,51,normal
12:30:00 AM,16,Monday,7,1,0,27,35,normal
12:45:00 AM,16,Monday,15,0,1,28,44,normal
1:00:00 AM,16,Monday,12,2,1,31,46,normal
1:15:00 AM,16,Monday,15,0,2,21,38,normal
1:30:00 AM,16,Monday,12,1,0,36,49,normal
1:45:00 AM,16,Monday,9,1,1,26,37,normal
2:00:00 AM,16,Monday,7,2,1,39,49,normal
2:15:00 AM,16,Monday,13,2,0,40,55,normal
2:30:00 AM,16,Monday,14,1,1,27,43,normal
2:45:00 AM,16,Monday,9,0,2,24,35,normal
3:00:00 AM,16,Monday,13,0,0,38,51,normal
3:15:00 AM,16,Monday,15,2,0,32,49,normal
3:30:00 AM,16,Monday,6,0,2,24,32,normal
3:45:00 AM,16,Monday,7,0,2,31,40,normal
4:00:00 AM,16,Monday,84,8,2,12,106,low
4:15:00 AM,16,Monday,71,0,4,23,98,normal
4:30:00 AM,16,Monday,80,8,4,21,113,normal
4:45:00 AM,16,Monday,77,10,7,27,121,normal
5:00:00 AM,16,Monday,86,9,1,29,125,normal
5:15:00 AM,16,Monday,71,0,5,18,94,low
5:30:00 AM,16,Monday,78,6,2,11,97,low
5:45:00 AM,16,Monday,82,22,10,9,123,normal
6:00:00 AM,16,Monday,114,14,16,13,157,normal
6:15:00 AM,16,Monday,115,22,23,13,173,heavy
6:30:00 AM,16,Monday,81,18,12,11,122,normal
6:45:00 AM,16,Monday,145,10,23,13,191,heavy
7:00:00 AM,16,Monday,84,21,14,13,132,normal
7:15:00 AM,16,Monday,109,27,13,14,163,normal
7:30:00 AM,16,Monday,103,23,10,9,145,normal
7:45:00 AM,16,Monday,131,27,20,9,187,heavy
8:00:00 AM,16,Monday,113,29,12,15,169,heavy
8:15:00 AM,16,Monday,127,18,20,7,172,heavy
8:30:00 AM,16,Monday,125,24,17,8,174,heavy
8:45:00 AM,16,Monday,88,28,25,8,149,normal
9:00:00 AM,16,Monday,54,8,10,15,87,low
9:15:00 AM,16,Monday,78,15,19,14,126,normal
9:30:00 AM,16,Monday,39,11,16,16,82,normal
9:45:00 AM,16,Monday,56,9,26,20,111,normal
10:00:00 AM,16,Monday,32,10,19,18,79,normal
10:15:00 AM,16,Monday,70,5,18,7,100,normal
10:30:00 AM,16,Monday,55,10,30,15,110,normal
10:45:00 AM,16,Monday,66,5,6,26,103,normal
11:00:00 AM,16,Monday,26,6,1,30,63,normal
11:15:00 AM,16,Monday,50,1,13,29,93,normal
11:30:00 AM,16,Monday,52,7,1,26,86,normal
11:45:00 AM,16,Monday,23,8,13,34,78,normal
12:00:00 PM,16,Monday,59,9,11,28,107,normal
12:15:00 PM,16,Monday,43,1,6,25,75,normal
12:30:00 PM,16,Monday,21,8,4,32,65,normal
12:45:00 PM,16,Monday,23,7,9,31,70,normal
1:00:00 PM,16,Monday,51,3,7,17,78,low
1:15:00 PM,16,Monday,84,0,30,19,133,high
1:30:00 PM,16,Monday,17,19,3,10,49,low
1:45:00 PM,16,Monday,79,9,19,11,118,normal
2:00:00 PM,16,Monday,66,19,29,20,134,high
2:15:00 PM,16,Monday,6,12,29,25,72,normal
2:30:00 PM,16,Monday,61,7,25,21,114,normal
2:45:00 PM,16,Monday,68,12,5,11,96,low
3:00:00 PM,16,Monday,23,13,28,27,91,normal
3:15:00 PM,16,Monday,22,18,15,21,76,normal
3:30:00 PM,16,Monday,38,13,13,11,75,low
3:45:00 PM,16,Monday,146,14,11,17,188,heavy
4:00:00 PM,16,Monday,123,13,31,16,183,heavy
4:15:00 PM,16,Monday,132,27,33,19,211,heavy
4:30:00 PM,16,Monday,134,17,13,20,184,heavy
4:45:00 PM,16,Monday,138,7,40,11,196,heavy
5:00:00 PM,16,Monday,100,26,17,19,162,normal
5:15:00 PM,16,Monday,117,12,36,15,180,heavy
5:30:00 PM,16,Monday,142,6,28,15,191,heavy
5:45:00 PM,16,Monday,149,24,36,12,221,heavy
6:00:00 PM,16,Monday,110,14,35,11,170,heavy
6:15:00 PM,16,Monday,105,5,20,13,143,normal
6:30:00 PM,16,Monday,91,4,13,11,119,normal
6:45:00 PM,16,Monday,106,4,6,15,131,normal
7:00:00 PM,16,Monday,83,3,11,31,128,high
7:15:00 PM,16,Monday,57,0,10,29,96,normal
7:30:00 PM,16,Monday,54,15,18,22,109,normal
7:45:00 PM,16,Monday,66,9,18,32,125,high
8:00:00 PM,16,Monday,53,6,8,27,94,normal
8:15:00 PM,16,Monday,108,18,16,30,172,heavy
8:30:00 PM,16,Monday,91,15,14,28,148,normal
8:45:00 PM,16,Monday,107,17,5,20,149,normal
9:00:00 PM,16,Monday,83,9,19,14,125,normal
9:15:00 PM,16,Monday,88,6,6,15,115,normal
9:30:00 PM,16,Monday,110,1,17,23,151,normal
9:45:00 PM,16,Monday,7,2,2,27,38,normal
10:00:00 PM,16,Monday,10,2,1,22,35,normal
10:15:00 PM,16,Monday,11,1,1,24,37,normal
10:30:00 PM,16,Monday,6,1,0,25,32,normal
10:45:00 PM,16,Monday,11,1,2,21,35,normal
11:00:00 PM,16,Monday,12,1,0,36,49,normal
11:15:00 PM,16,Monday,9,1,0,31,41,normal
11:30:00 PM,16,Monday,15,0,0,38,53,normal
11:45:00 PM,16,Monday,5,0,1,21,27,normal
12:00:00 AM,17,Tuesday,10,0,2,27,39,normal
12:15:00 AM,17,Tuesday,13,2,2,28,45,normal
12:30:00 AM,17,Tuesday,10,0,1,21,32,normal
12:45:00 AM,17,Tuesday,13,2,1,32,48,normal
1:00:00 AM,17,Tuesday,13,1,2,31,47,normal
1:15:00 AM,17,Tuesday,10,2,0,37,49,normal
1:30:00 AM,17,Tuesday,5,2,2,34,43,normal
1:45:00 AM,17,Tuesday,14,0,1,21,36,normal
2:00:00 AM,17,Tuesday,10,1,2,39,52,normal
2:15:00 AM,17,Tuesday,9,0,2,40,51,normal
2:30:00 AM,17,Tuesday,14,0,0,31,45,normal
2:45:00 AM,17,Tuesday,5,2,1,29,37,normal
3:00:00 AM,17,Tuesday,10,2,0,22,34,normal
3:15:00 AM,17,Tuesday,10,2,2,34,48,normal
3:30:00 AM,17,Tuesday,12,2,2,29,45,normal
3:45:00 AM,17,Tuesday,7,2,1,32,42,normal
4:00:00 AM,17,Tuesday,70,5,5,29,109,normal
4:15:00 AM,17,Tuesday,67,5,6,19,97,normal
4:30:00 AM,17,Tuesday,52,6,5,14,77,low
4:45:00 AM,17,Tuesday,59,0,4,27,90,normal
5:00:00 AM,17,Tuesday,66,1,6,19,92,normal
5:15:00 AM,17,Tuesday,62,6,3,18,89,low
5:30:00 AM,17,Tuesday,72,7,5,14,98,low
5:45:00 AM,17,Tuesday,90,10,14,9,123,normal
6:00:00 AM,17,Tuesday,86,22,10,12,130,normal
6:15:00 AM,17,Tuesday,125,25,22,5,177,heavy
6:30:00 AM,17,Tuesday,81,29,24,15,149,normal
6:45:00 AM,17,Tuesday,150,15,22,12,199,heavy
7:00:00 AM,17,Tuesday,98,15,11,15,139,normal
7:15:00 AM,17,Tuesday,119,24,21,9,173,heavy
7:30:00 AM,17,Tuesday,104,23,15,6,148,normal
7:45:00 AM,17,Tuesday,81,15,20,11,127,normal
8:00:00 AM,17,Tuesday,90,26,25,7,148,normal
8:15:00 AM,17,Tuesday,93,26,19,6,144,normal
8:30:00 AM,17,Tuesday,110,25,13,9,157,normal
8:45:00 AM,17,Tuesday,125,16,15,10,166,normal
9:00:00 AM,17,Tuesday,47,10,9,9,75,low
9:15:00 AM,17,Tuesday,61,14,18,14,107,normal
9:30:00 AM,17,Tuesday,48,8,14,8,78,low
9:45:00 AM,17,Tuesday,42,12,6,17,77,low
10:00:00 AM,17,Tuesday,36,7,27,8,78,normal
10:15:00 AM,17,Tuesday,30,10,28,5,73,normal
10:30:00 AM,17,Tuesday,76,15,14,20,125,normal
10:45:00 AM,17,Tuesday,44,7,6,30,87,normal
11:00:00 AM,17,Tuesday,30,1,12,29,72,normal
11:15:00 AM,17,Tuesday,56,7,7,34,104,normal
11:30:00 AM,17,Tuesday,67,3,5,35,110,normal
11:45:00 AM,17,Tuesday,55,8,2,30,95,normal
12:00:00 PM,17,Tuesday,52,10,13,35,110,normal
12:15:00 PM,17,Tuesday,28,4,0,35,67,normal
12:30:00 PM,17,Tuesday,69,0,13,25,107,normal
12:45:00 PM,17,Tuesday,42,9,5,25,81,normal
1:00:00 PM,17,Tuesday,95,3,2,27,127,normal
1:15:00 PM,17,Tuesday,45,13,33,27,118,high
1:30:00 PM,17,Tuesday,69,5,2,15,91,low
1:45:00 PM,17,Tuesday,85,19,2,28,134,normal
2:00:00 PM,17,Tuesday,87,15,6,27,135,normal
2:15:00 PM,17,Tuesday,100,13,7,17,137,normal
2:30:00 PM,17,Tuesday,5,19,3,10,37,low
2:45:00 PM,17,Tuesday,50,13,12,17,92,low
3:00:00 PM,17,Tuesday,64,3,17,11,95,normal
3:15:00 PM,17,Tuesday,97,2,5,18,122,normal
3:30:00 PM,17,Tuesday,97,8,30,27,162,high
3:45:00 PM,17,Tuesday,101,13,31,19,164,high
4:00:00 PM,17,Tuesday,139,29,34,10,212,heavy
4:15:00 PM,17,Tuesday,139,18,39,17,213,heavy
4:30:00 PM,17,Tuesday,105,12,39,14,170,heavy
4:45:00 PM,17,Tuesday,101,26,25,18,170,heavy
